,source,ref,cand,qual,target,data,2gramBleu,3gramBleu,4gramBleu
511,"据 时事 社 报导 , 日本 首相 小 泉 在 悼念 赵 紫 阳 时 表示 : "" 我 希望 他们 ( 中国 ) 致力 民主化 . ""","jiji press reported japanese prime minister koizumi as saying , while mourning for zhao ziyang , that , "" i hope they ( china ) are committed to democratization .","according to jiji press , japanese prime minister koizumi in memory of zhao ziyang stated : "" i hope they ( china ) is committed to democratization . "" ",0.6663,0,"据 时事 社 报导 , 日本 首相 小 泉 在 悼念 赵 紫 阳 时 表示 : "" 我 希望 他们 ( 中国 ) 致力 民主化 . "" according to jiji press , japanese prime minister koizumi in memory of zhao ziyang stated : "" i hope they ( china ) is committed to democratization . "" ",0.5673086289311754,0.4729973142451081,0.3893836266662746
512,台湾 也 呼吁 中国 在 赵 紫 阳 过世 后 推行 民主 和 政治 改革 .,taiwan has also appealed to china to carry out political and democratic reform after zhao ziyang's death .,taiwan also urged china to implement democratic and political reforms after the death of zhao ziyang .,0.6101,1,台湾 也 呼吁 中国 在 赵 紫 阳 过世 后 推行 民主 和 政治 改革 . taiwan also urged china to implement democratic and political reforms after the death of zhao ziyang .,0.18961171062655888,9.75728017967075e-103,6.307124832390072e-155
513,"海外 中国 民 运 人士 推崇 赵 紫 阳 是 "" 中国 最 伟大 的 改革 者 之一 "" , 为了 反对 血腥 镇压 天安门 民 运 而 牺牲 自己 的 政治 生命 .","chinese overseas democracy movement activists have praised zhao ziyang as "" one of china's greatest reformers "" , who sacrificed his political life in order to oppose the bloody suppression of the democracy movement at tiananmen square .","overseas chinese people , "" zhao ziyang was praised china's greatest reformer , one of the opposition to the bloody crackdown on pro-democracy movement at the expense of their own political life . ",0.5469,0,"海外 中国 民 运 人士 推崇 赵 紫 阳 是 "" 中国 最 伟大 的 改革 者 之一 "" , 为了 反对 血腥 镇压 天安门 民 运 而 牺牲 自己 的 政治 生命 . overseas chinese people , "" zhao ziyang was praised china's greatest reformer , one of the opposition to the bloody crackdown on pro-democracy movement at the expense of their own political life . ",0.32178720418259465,1.3559612279492986e-102,7.978290889663909e-155
514,"曾 是 学 运 领袖 的 纽约 自由 中国 运动 主席 连 胜 德 说 : "" 在 他 遭 软禁 的 十五 年间 , 他 公开 主张 必须 进行 政治 改革 , 迈向 法治 与 民主 .",""" during his suffering under house arrest for 15 years , he publicly advocated the need for political reforms and progress towards a government of law and democracy , "" said lian shengde , once a student movement leader and now president of the new york-based free china movement .","once a student leader of the freedom of movement in new york , chinese president said : "" when he was under 15 years , he openly advocated the need for political reform , towards the rule of law and democracy . ",0.5707,0,"曾 是 学 运 领袖 的 纽约 自由 中国 运动 主席 连 胜 德 说 : "" 在 他 遭 软禁 的 十五 年间 , 他 公开 主张 必须 进行 政治 改革 , 迈向 法治 与 民主 . once a student leader of the freedom of movement in new york , chinese president said : "" when he was under 15 years , he openly advocated the need for political reform , towards the rule of law and democracy . ",0.3882511049666872,0.2955137620063153,0.21467591958644242
515,"赵 紫 阳 将 获 后人 怀念 是 个 真正 的 民主主义 者 和 有 原则 的 人 . """,""" zhao ziyang will be fondly remembered as a true democrat and a person of principle . ""","zhao ziyang would cultivate a truly democratic and principled . "" ",0.2887,0,"赵 紫 阳 将 获 后人 怀念 是 个 真正 的 民主主义 者 和 有 原则 的 人 . "" zhao ziyang would cultivate a truly democratic and principled . "" ",0.18287587473759412,8.200056321449704e-103,4.9679452783489775e-155
516,"有 民 运 人士 要求 中国 政府 为 赵 紫 阳 举行 公开 葬礼 , 并 对 他 的 成就 作 公平 的 评价 .",some democracy movement activists have requested the chinese government hold a public funeral for zhao ziyang and give fair appraisal to his achievements .,"some pro-democracy activists from the chinese government for zhao ziyang public funeral held for his achievements , and a fair evaluation . ",0.6641,0,"有 民 运 人士 要求 中国 政府 为 赵 紫 阳 举行 公开 葬礼 , 并 对 他 的 成就 作 公平 的 评价 . some pro-democracy activists from the chinese government for zhao ziyang public funeral held for his achievements , and a fair evaluation . ",0.4170402663814269,0.25462731990433546,4.28732684578677e-78
517,"但 他们 承认 , 赵 紫 阳 不 太 可能 获 此 礼遇 , 因为 中国 政府 担心 不满 共党 统治 的 民众 会 利用 这个 机会 制造 动乱 .","however , they have acknowledged that zhao ziyang will not be offered such courteous service , as the chinese government fears that people who are disgruntled with the communist rule will make use of this opportunity to make disturbances .","they recognized that zhao ziyang was unlikely that the chinese government is concerned that under communist rule , people will use this opportunity to create disturbances . ",0.4348,0,"但 他们 承认 , 赵 紫 阳 不 太 可能 获 此 礼遇 , 因为 中国 政府 担心 不满 共党 统治 的 民众 会 利用 这个 机会 制造 动乱 . they recognized that zhao ziyang was unlikely that the chinese government is concerned that under communist rule , people will use this opportunity to create disturbances . ",0.2921021070272468,0.1881389839188679,3.1051124040934064e-78
518,一九八九年 的 学 运 就是 因 改革 派 领袖 胡 耀 邦 过世 而 引发 .,the 1989 student democratic movement was prompted just by the death of reformist party leader hu yaobang .,the 1989 student movement was provoked by the death of reformist leader hu yaobang .,0.7641,1,一九八九年 的 学 运 就是 因 改革 派 领袖 胡 耀 邦 过世 而 引发 . the 1989 student movement was provoked by the death of reformist leader hu yaobang .,0.6684908605885546,0.5549062220495314,0.4311766813440134
519,"新华社 今天 发出 简略 报导 说 , 赵 紫 阳 同志 因 病 在 北京 过世 , 是 官方 对 此事 的 唯一 发言 .","xinhua news agency reported briefly today that comrade zhao ziyang died in beijing due to illness , which was the only official announcement on the matter .",today issued a brief news reports said that comrade zhao ziyang's died because of illness in beijing is the only official on the matter . ,0.5908,0,"新华社 今天 发出 简略 报导 说 , 赵 紫 阳 同志 因 病 在 北京 过世 , 是 官方 对 此事 的 唯一 发言 . today issued a brief news reports said that comrade zhao ziyang's died because of illness in beijing is the only official on the matter . ",0.4270165157429582,0.31161929144735484,0.18702546695156963
520,联合国 : 富有 国家 未能 履行 削减 贫穷 人口 承诺,un : rich countries fail to fulfill commitment to reduce poor population,the united nations : a state failed to fulfil its commitments to reduce poverty ,0.2857,0,联合国 : 富有 国家 未能 履行 削减 贫穷 人口 承诺 the united nations : a state failed to fulfil its commitments to reduce poverty ,0.13801311186847082,8.071813003962265e-103,5.541564466373977e-155
521,"一个 联合国 所 任命 的 专家 小组 在 一份 新 报告 中 说 , 允诺 提供 金钱 援助 , 以 期 在 二 零 一 五 年 前 使 世界 极度 贫穷 人口 减半 的 富有 国家 , 目前 没有 履行 他们 的 承诺 .",a un appointed expert panel says in a new report that rich countries have so far failed to fulfill their commitments when they promised to offer aid to reduce half of the world's extremely poor population by 2015 .,"a united nations panel of experts appointed in a recent report , promised to provide financial assistance to the next five years ago the world of extreme poverty by half by rich countries , is not fulfilling their commitments . ",0.4500,0,"一个 联合国 所 任命 的 专家 小组 在 一份 新 报告 中 说 , 允诺 提供 金钱 援助 , 以 期 在 二 零 一 五 年 前 使 世界 极度 贫穷 人口 减半 的 富有 国家 , 目前 没有 履行 他们 的 承诺 . a united nations panel of experts appointed in a recent report , promised to provide financial assistance to the next five years ago the world of extreme poverty by half by rich countries , is not fulfilling their commitments . ",0.2095290887308735,1.0632733194538296e-102,6.828013605228914e-155
522,"全球 富裕 国家 允诺 参与 联合国 颇 具 雄心 的 "" 千 禧 年 开发 目标 "" 计 画 , 以 改善 世界 贫穷 与 苦难 人口 的 命运 .","the world's rich countries had promised to take part in the ambitious un "" new millennium development goal "" program in order to improve the fate of the world's poor and suffering .","rich nations worldwide have committed themselves to the un's ambitious "" millennium development goals "" project to improve the fate of the poor and suffering in the world .",0.6008,1,"全球 富裕 国家 允诺 参与 联合国 颇 具 雄心 的 "" 千 禧 年 开发 目标 "" 计 画 , 以 改善 世界 贫穷 与 苦难 人口 的 命运 . rich nations worldwide have committed themselves to the un's ambitious "" millennium development goals "" project to improve the fate of the poor and suffering in the world .",0.4101621215122305,0.3037342794327815,0.22854144477320798
523,"但是 目前 全球 有 逾 十亿 人口 每天 生活费 不到 一 美元 , 有 二十七 亿 人口 每天 靠 不到 两 美元 维 生 , 联合国 专家 表示 , 富裕 国家 履行 承诺 的 时间 已 所 剩 无几 .","however , over 1 billion people in the world live on less than one us dollar and some 2.7 billion people live on less than two us dollars every day . un experts say there is almost no time left for rich countries to fulfill their commitments .","however , with more than 1 billion people worldwide living on less than u.s. $ 1 a day and 2.7 billion surviving on less than u.s. $ 2 per day , un experts noted that time is running out for the rich nations to honor their word .",0.4815,1,"但是 目前 全球 有 逾 十亿 人口 每天 生活费 不到 一 美元 , 有 二十七 亿 人口 每天 靠 不到 两 美元 维 生 , 联合国 专家 表示 , 富裕 国家 履行 承诺 的 时间 已 所 剩 无几 . however , with more than 1 billion people worldwide living on less than u.s. $ 1 a day and 2.7 billion surviving on less than u.s. $ 2 per day , un experts noted that time is running out for the rich nations to honor their word .",0.3158069703999446,0.18982712014172373,3.4684690162626746e-78
